"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"MACK","Merrimack Pharmaceuticals, Inc.","3.37","344446449.73","n/a","1983","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mack",
"MERU","Meru Networks, Inc.","3.52","79073280","n/a","2010","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/meru",
"MSLI","Merus Labs International Inc.","0.89","34168445.68","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/msli",
"MLAB","Mesa Laboratories, Inc.","65.65","223202056.35","n/a","1972","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mlab",
"CASH","Meta Financial Group, Inc.","31.43","187535895.4","n/a","1993","Finance","Savings Institutions","http://www.nasdaq.com/symbol/cash",
"MBLX","Metabolix, Inc.","1.39","47978299.18","n/a","2006","Basic Industries","Containers/Packaging","http://www.nasdaq.com/symbol/mblx",
"MEOH","Methanex Corporation","46.56","4440270758.4","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/meoh",
"MEIL","METHES ENERGIES INTERNATIONAL LTD","2.39","16677823.91","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/meil",
"MEILW","METHES ENERGIES INTERNATIONAL LTD","0.2051","0","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/meilw",
"MEILZ","METHES ENERGIES INTERNATIONAL LTD","0.33","0","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/meilz",
"METR","Metro Bancorp, Inc","20.08","284022664.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/metr",
"MCBI","MetroCorp Bancshares, Inc.","10.17","190179284.76","n/a","1998","Finance","Major Banks","http://www.nasdaq.com/symbol/mcbi",
"MFRI","MFRI, Inc.","10.08","69995136.96","n/a","1989","Capital Goods","Pollution Control Equipment","http://www.nasdaq.com/symbol/mfri",
"MGCD","MGC Diagnostics Corporation","8.19","33419155.77","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/mgcd",
"MGEE","MGE Energy Inc.","55.13","1274254862.94","n/a","n/a","Energy","Electric Utilities: Central","http://www.nasdaq.com/symbol/mgee",
"MGPI","MGP Ingredients, Inc.","5.9","105324056.5","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/mgpi",
"MCRL","Micrel, Incorporated","9.92","573707933.12","n/a","1994","Technology","Semiconductors","http://www.nasdaq.com/symbol/mcrl",
"MCHP","Microchip Technology Incorporated","38.92","7679101337.04","n/a","1993","Technology","Semiconductors","http://www.nasdaq.com/symbol/mchp",
"MFI","MicroFinancial Incorporated","8.15","117649308.7","n/a","1999","Finance","Diversified Financial Services","http://www.nasdaq.com/symbol/mfi",
"MU","Micron Technology, Inc.","13.8","14330956545.6","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/mu",
"MICT","Micronet Enertec Technologies, Inc.","5.1596","30086896.8616","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/mict",
"MICTW","Micronet Enertec Technologies, Inc.","1.14","0","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/mictw",
"MCRS","MICROS Systems, Inc.","48.9","3846416884.8","n/a","1981","Technology","EDP Services","http://www.nasdaq.com/symbol/mcrs",
"MSCC","Microsemi Corporation","25.9","2413295799.6","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/mscc",
"MSFT","Microsoft Corporation","31.393","261502321327.986","n/a","1986","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/msft",
"MSTR","MicroStrategy Incorporated","95.11","1074841629.07","n/a","1992","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mstr",
"MVIS","Microvision, Inc.","2.03","56716170","n/a","1993","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mvis",
"MPB","Mid Penn Bancorp","11.5501","40335420.9214","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mpb",
"MCEP","Mid-Con Energy Partners, LP","22.7","438025056.6","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mcep",
"MBRG","Middleburg Financial Corporation","19.47","138034473.06","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mbrg",
"MSEX","Middlesex Water Company","20.1","318539352.9","n/a","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/msex",
"MOFG","MidWestOne Financial Group, Inc.","24.79","209900549.34","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mofg",
"MDXG","MiMedx Group, Inc","5.58","537771294.72","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/mdxg",
"MNDO","MIND C.T.I. Ltd.","1.74","32679667.32","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/mndo",
"MSPD","Mindspeed Technologies, Inc.","2.81","121926681.18","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/mspd",
"MRTX","Mirati Therapeutics, Inc.","9","89619525","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mrtx",
"MSON","MISONIX, Inc.","4.25","30140940.5","n/a","1992","Capital Goods","Medical Specialities","http://www.nasdaq.com/symbol/mson",
"MIND","Mitcham Industries, Inc.","16.7","213461654.5","n/a","1994","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/mind",
"MITK","Mitek Systems, Inc.","5.08","154172635.52","n/a","n/a","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/mitk",
"MITL","Mitel Networks Corporation","4.54","244126087.64","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/mitl",
"MKSI","MKS Instruments, Inc.","24.96","1326904375.68","n/a","1999","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mksi",
"MINI","Mobile Mini, Inc.","31.01","1435737416.75","n/a","1994","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/mini",
"MOCO","MOCON, Inc.","13.52","74780688.32","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/moco",
"MPAC","MOD-PAC CORP.","8.28","27461414.88","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/mpac",
"MLNK","ModusLink Global Solutions, Inc","2.97","153091774.44","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mlnk",
"MOLX","Molex Incorporated","29.78","5306007842.52","n/a","1972","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/molx",
"MOLXA","Molex Incorporated","24.78","2044825850.34","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/molxa",
"MNTA","Momenta Pharmaceuticals, Inc.","14.51","758649763.65","n/a","2004","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/mnta",
"MCRI","Monarch Casino & Resort, Inc.","19.54","319887249.22","n/a","1993","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/mcri",
"MNRK","Monarch Financial Holdings, Inc.","11.21","117392061.64","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mnrk",
"MDLZ","Mondelez International, Inc.","30.66","54595208215.8","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/mdlz",
"MGI","Moneygram International, Inc.","22.21","1286961581.61","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mgi",
"MPWR","Monolithic Power Systems, Inc.","28.56","1074909521.28","n/a","2004","Technology","Semiconductors","http://www.nasdaq.com/symbol/mpwr",
"TYPE","Monotype Imaging Holdings Inc.","23.64","916841987.28","n/a","2007","Technology","EDP Services","http://www.nasdaq.com/symbol/type",
"MNRO","Monro Muffler Brake, Inc.","43.21","1356190874.82","n/a","1991","Consumer Services","Automotive Aftermarket","http://www.nasdaq.com/symbol/mnro",
"MRCC","Monroe Capital Corporation","13.52","132199533.44","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mrcc",
"MNST","Monster Beverage Corporation","59.11","9895231583.91","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/mnst",
"MHGC","Morgans Hotel Group Co.","6.8","221870930.4","n/a","2006","n/a","n/a","http://www.nasdaq.com/symbol/mhgc",
"MORN","Morningstar, Inc.","76.75","3539084717.75","n/a","2005","Finance","Investment Managers","http://www.nasdaq.com/symbol/morn",
"MOSY","MoSys, Inc.","3.5","168282103.5","n/a","2001","Technology","Semiconductors","http://www.nasdaq.com/symbol/mosy",
"MPAA","Motorcar Parts of America, Inc.","9.35","135210153.65","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/mpaa",
"MOVE","Move, Inc.","14.32","577169074.96","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/move",
"MSBF","MSB Financial Corp.","7.43","37268411.91","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/msbf",
"MNTG","MTR Gaming Group, Inc.","3.52","98288836.8","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/mntg",
"MTSC","MTS Systems Corporation","60.15","938783245.35","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mtsc",
"MBND","Multiband Corporation","3.22","70469880.32","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/mbnd",
"LABL","Multi-Color Corporation","31.85","520986916.45","n/a","1987","Miscellaneous","Publishing","http://www.nasdaq.com/symbol/labl",
"MFLX","Multi-Fineline Electronix, Inc.","15.38","369883955.36","n/a","2004","Technology","Electrical Products","http://www.nasdaq.com/symbol/mflx",
"MGAM","Multimedia Games Holding Company, Inc.","35.96","1041080944.68","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/mgam",
"MFSF","MutualFirst Financial Inc.","14.96","106212693.84","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mfsf",
"MWIV","MWI Veterinary Supply, Inc.","143.63","1838628599.98","n/a","2005","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/mwiv",
"MYL","Mylan Inc.","35.99","13741413304.16","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/myl",
"MYRG","MYR Group, Inc.","21.98","462582288","n/a","n/a","Basic Industries","Water Supply","http://www.nasdaq.com/symbol/myrg",
"MYGN","Myriad Genetics, Inc.","27.01","2172865150.92","n/a","1995","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/mygn",
"NANO","Nanometrics Incorporated","13.6","316275099.2","n/a","1984","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/nano",
"NSPH","Nanosphere, Inc.","1.98","114919409.88","n/a","2007","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/nsph",
"NSTG","NanoString Technologies, Inc.","7.34","107266312.26","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/nstg",
"NSSC","NAPCO Security Technologies, Inc.","4.97","95902784.95","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/nssc",
"NASB","NASB Financial Inc.","27.38","215415271.32","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/nasb",
"QQQX","NASDAQ Premium Income and Growth Fund Inc.","16","295750464","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/qqqx",
"NAFC","Nash-Finch Company","24.56","302469736.08","n/a","n/a","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/nafc",
"NATH","Nathan&#39;s Famous, Inc.","50","223006000","n/a","1993","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/nath",
"NAUH","National American University Holdings, Inc.","3.39","84915506.58","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/nauh",
"NKSH","National Bankshares, Inc.","36.79","255615963.46","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/nksh",
"FIZZ","National Beverage Corp.","17.43","807514731.45","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/fizz",
"NCMI","National CineMedia, Inc.","18.35","1016502947.6","n/a","2007","Consumer Services","Advertising","http://www.nasdaq.com/symbol/ncmi",
"NATI","National Instruments Corporation","27.86","3476894763.02","n/a","1995","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/nati",
"NATL","National Interstate Corporation","26.36","519742413.32","n/a","2005","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/natl",
"NPBC","National Penn Bancshares, Inc.","10.29","1498700262.36","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/npbc",
"NRCIA","National Research Corporation","16.23","56082164.49","n/a","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/nrcia",
"NRCIB","National Research Corporation","35.32","854327012.08","n/a","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/nrcib",
"NSEC","National Security Group, Inc.","7.12","17562192","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/nsec",
"NTSC","National Technical Systems, Inc.","22.82","265184259.9","n/a","n/a","Health Care","Precision Instruments","http://www.nasdaq.com/symbol/ntsc",
"NWLI","National Western Life Insurance Company","204.4","742945557.2","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/nwli",
"NAII","Natural Alternatives International, Inc.","5.189","35805423.195","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/naii",
"NATR","Nature&#39;s Sunshine Products, Inc.","18.18","290520926.82","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/natr",
"BABY","Natus Medical Incorporated","13.1","402770386.1","n/a","2001","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/baby",
"NVSL","Naugatuck Valley Financial Corporation","7.45","52166449.6","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/nvsl",
"NAVR","Navarre Corporation","2.87","163108408.26","n/a","1993","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/navr",
"NBTF","NB&T FINANCIAL GROUP INC","22.46","76666019.62","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/nbtf",
"NBTB","NBT Bancorp Inc.","22.41","976805780.22","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/nbtb",
"NCIT","NCI, Inc.","5.415","70003035.225","n/a","2005","Technology","EDP Services","http://www.nasdaq.com/symbol/ncit",
"NKTR","Nektar Therapeutics","11.02","1275642790.18","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nktr",
"NEOG","Neogen Corporation","54.25","1305552778.25","n/a","1989","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/neog",
"NEO","NeoGenomics, Inc.","2.1","102669222.6","n/a","n/a","Health Care","Precision Instruments","http://www.nasdaq.com/symbol/neo",
"NEON","Neonode Inc.","6.46","223615962.04","n/a","1997","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/neon",
"NBS","Neostem, Inc.","7.46","151566826.74","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/nbs",
"NEPT","Neptune Technologies & Bioresources Inc","3.3","198610892.7","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nept",
"UEPS","Net 1 UEPS Technologies, Inc.","7.14","326600785.98","n/a","2005","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ueps",
"NETE","Net Element International, Inc.","5.14","144621296.46","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/nete",
"NETC","NET Servicos de Comunicacao S.A.","12.05","8459473.55","702031","1994","Consumer Services","Television Services","http://www.nasdaq.com/symbol/netc",
"NTAP","NetApp, Inc.","41.89","14359588255.61","n/a","1995","Technology","Electronic Components","http://www.nasdaq.com/symbol/ntap",
"NTES","NetEase, Inc.","67.04","4958730852.96","73966749","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ntes",
"NFLX","Netflix, Inc.","259.78","15306885231.54","n/a","2002","Consumer Services","Consumer Electronics/Video Chains","http://www.nasdaq.com/symbol/nflx",
"NTGR","NETGEAR, Inc.","29.49","1140330585.18","n/a","2003","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ntgr",
"NLST","Netlist, Inc.","0.8198","25891265.4566","n/a","2006","Technology","Semiconductors","http://www.nasdaq.com/symbol/nlst",
"NTCT","NetScout Systems, Inc.","25.75","1065348492.75","n/a","1999","Technology","EDP Services","http://www.nasdaq.com/symbol/ntct",
"NTWK","NetSol Technologies Inc.","10.07","89920296.61","n/a","1994","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ntwk",
"NBIX","Neurocrine Biosciences, Inc.","14.14","948260724.04","n/a","1996","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/nbix",
"NURO","NeuroMetrix, Inc.","1.66","4375995.72","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/nuro",
"NCBC","New Century Bancorp, Inc. (NC)","6.8001","47065885.7352","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ncbc",
"NHTB","New Hampshire Thrift Bancshares, Inc.","13.52","95994947.36","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/nhtb",
"NYMT","New York Mortgage Trust, Inc.","5.57","355113846.1","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nymt",
"NYMTP","New York Mortgage Trust, Inc.","20.7","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/nymtp",
"NBBC","NewBridge Bancorp","7.3","207891706.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/nbbc",
"NEWL","NewLead Holdings Ltd.","0.11","34046178.43","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/newl",
"NLNK","NewLink Genetics Corporation","17.88","459540209.52","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nlnk",
"NFSB","Newport Bancorp, Inc.","16.99","60269850.28","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/nfsb",
"NEWP","Newport Corporation","15.79","617642824.25","n/a","n/a","Capital Goods","Medical Specialities","http://www.nasdaq.com/symbol/newp",
"NWS","News Corporation","15.89","36778088460.68","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nws",
"NWSA","News Corporation","15.7","5948320355.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nwsa",
"NEWS","NewStar Financial, Inc.","14.05","682957068.2","n/a","2006","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/news",
"NEWT","Newtek Business Services Inc.","2.5","88452220","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/newt",
"NXST","Nexstar Broadcasting Group, Inc.","29.26","877678132.1","n/a","2003","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/nxst",
"NFEC","NF Energy Saving Corporation","1.9","10372379.3","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/nfec",
"NGPC","NGP Capital Resources Company","6.35","130169843.8","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/ngpc",
"EGOV","NIC Inc.","22.84","1482499291","n/a","1999","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/egov",
"NICE","NICE-Systems Limited","37.99","1456384905.93","38336007","n/a","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/nice",
"NICK","Nicholas Financial, Inc.","15.3","186357656.7","n/a","1995","Finance","Finance Companies","http://www.nasdaq.com/symbol/nick",
"NIHD","NII Holdings, Inc.","6.04","1041525731.4","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/nihd",
"NINE","Ninetowns Internet Technology Group Company Limited","1.8","55760947.2","30978304","1995","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/nine",
"NNBR","NN, Inc.","13.52","233518778.48","n/a","1994","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/nnbr",
"NDLS","Noodles & Company","41.73","1226847394.5","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/ndls",
"NDSN","Nordson Corporation","69.5","4462926862.5","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ndsn",
"NSYS","Nortech Systems Incorporated","4.15","11383416.8","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/nsys",
"NTK","Nortek Inc.","67.26","1034430618.06","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/ntk",
"NOVB","North Valley Bancorp","18.43","125972588.56","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/novb",
"NBN","Northeast Bancorp","10.71","111883546.53","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/nbn",
"NECB","Northeast Community Bancorp, Inc.","6.51","82317335.52","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/necb",
"NTIC","Northern Technologies International Corporation","14.25","63099513","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/ntic",
"NTRS","Northern Trust Corporation","56.04","13457312673.12","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ntrs",
"NFBK","Northfield Bancorp, Inc.","12.04","701044965.04","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/nfbk",
"NRIM","Northrim BanCorp Inc","24.04","156630552.56","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/nrim",
"NWBI","Northwest Bancshares, Inc.","13.58","1277794578.06","n/a","2009","Finance","Major Banks","http://www.nasdaq.com/symbol/nwbi",
"NWBO","Northwest Biotherapeutics, Inc.","3.45","116823351.45","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nwbo",
"NWBOW","Northwest Biotherapeutics, Inc.","2","0","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nwbow",
"NWPX","Northwest Pipe Company","28.63","270533430.37","n/a","1995","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/nwpx",
"NCLH","Norwegian Cruise Line Holdings Ltd.","31.46","6418302524.92","n/a","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/nclh",
"NWFL","Norwood Financial Corp.","28.6","103588313.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/nwfl",
"NVMI","Nova Measuring Instruments Ltd.","8.62","234653183.14","n/a","2000","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/nvmi",
"NVDQ","Novadaq Technologies Inc","13.44","650923082.88","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/nvdq",
"NVTL","Novatel Wireless, Inc.","3.22","109706417.52","n/a","2000","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/nvtl",
"NVAX","Novavax, Inc.","2.9","442883145.4","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/nvax",
"NVGN","Novogen Limited","3.6","6600697.2","1833527","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nvgn",
"NPSP","NPS Pharmaceuticals, Inc.","23.09","2342002975.71","n/a","1994","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/npsp",
"NTLS","NTELOS Holdings Corp.","15.27","328065703.83","n/a","2006","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ntls",
"NUAN","Nuance Communications, Inc.","19.06","5914884825.34","n/a","2000","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/nuan",
"NMRX","Numerex Corp.","10.16","192024000","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/nmrx",
"PATH","NuPathe Inc.","2.5601","80155386.9475","n/a","1997","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/path",
"NUTR","Nutraceutical International Corporation","22.03","216590610.63","n/a","1998","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/nutr",
"NTRI","NutriSystem Inc","12.72","365341283.28","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/ntri",
"NUVA","NuVasive, Inc.","23.58","1050680846.88","n/a","2004","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/nuva",
"NVEEU","NV5 Holdings, Inc.","8.97","38392057.47","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/nveeu",
"NVEC","NVE Corporation","49.36","240009840.96","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/nvec",
"NVDA","NVIDIA Corporation","14.95","8639850329.5","n/a","1999","Technology","Semiconductors","http://www.nasdaq.com/symbol/nvda",
"NXPI","NXP Semiconductors N.V.","35.39","8814021060","n/a","2010","Technology","Semiconductors","http://www.nasdaq.com/symbol/nxpi",
"NXTM","NxStage Medical, Inc.","12.5","757778362.5","n/a","2005","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/nxtm",
"NYMX","Nymox Pharmaceutical Corporation","6.58","225359532.02","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/nymx",
"OIIM","O2Micro International Limited","3.16","104941994.72","33209492","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/oiim",
"OVLY","Oak Valley Bancorp (CA)","8.11","64310110.3","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ovly",
"OBAF","OBA Financial Services, Inc.","18.65","77250724.5","n/a","2010","Finance","Savings Institutions","http://www.nasdaq.com/symbol/obaf",
"OBCI","Ocean Bio-Chem, Inc.","2.7","23093415.9","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/obci",
"OPTT","Ocean Power Technologies, Inc.","1.68","17396635.2","n/a","2007","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/optt",
"ORIG","Ocean Rig UDW Inc.","17.03","2243278929.84","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/orig",
"OSHC","Ocean Shore Holding Co.","14.85","103515578.1","n/a","1993","Finance","Savings Institutions","http://www.nasdaq.com/symbol/oshc",
"OCFC","OceanFirst Financial Corp.","16.98","298917906.66","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ocfc",
"OCRX","Ocera Therapeutics, Inc.","6.55","73936026.65","n/a","1995","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ocrx",
"OCLR","Oclaro, Inc.","1.1","101889053.2","n/a","1997","Technology","Semiconductors","http://www.nasdaq.com/symbol/oclr",
"OFED","Oconee Federal Financial Corp.","17","102210715","n/a","2011","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ofed",
"OCLS","Oculus Innovative Sciences, Inc.","2.43","16100098.65","n/a","2007","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/ocls",
